action,title,description,sku,price,quantity,type,who_made,when_made,is_made_to_order,is_vintage,is_supply,is_taxable,is_customizable,is_personalizable,personalization_instructions,personalization_char_count_max,personalization_is_required,auto_renew,listing_state,tag_1,tag_2,tag_3,tag_4,tag_5,tag_6,tag_7,tag_8,tag_9,tag_10,tag_11,tag_12,tag_13,image_1,image_2,image_3,image_4,image_5,image_6,image_7,image_8,image_9,image_10,digital_file_1,digital_file_2,digital_file_3
create,Magical Santa Audio Message | Divorced parents Santa | Personalized Christmas Gift,"Give your child a magical Christmas memory they'll treasure forever! This personalized audio message from Santa Claus is customized just for them.

HOW IT WORKS:
1. Purchase this listing
2. Fill out the personalization form with your child's details
3. We create a custom message from Santa using professional voice technology
4. Receive your audio file within 24-48 hours
5. Play it for your child on Christmas Eve, Christmas morning, or anytime!

WHAT YOU RECEIVE:
- One personalized audio message from Santa (MP3 format)
- Approximately 60-90 seconds of magical content
- Professional Santa voice recording
- Digital delivery - save and play forever!
- Can be played on any device

PERFECT FOR:
- Children who believe in Santa's magic
- Creating special Christmas Eve traditions
- Long-distance grandparents to send to grandchildren
- Families wanting to make Christmas extra special
- Keepsake memories to treasure for years

Please provide accurate information in the personalization form so Santa can create the most magical message possible. Digital delivery within 24-48 hours. Questions? Reach out anytime!",santa_message-santa_child_divorced_parents-0,9.99,999,digital,i_did,2020_2025,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,"Please provide: 1) Child's name, 2) Age, 3) 2-3 good things they did this year",1000,FALSE,TRUE,draft,blended holiday,christmas gift,christmas keepsake,custom santa,holiday gift,north pole message,personalized santa,santa audio,santa claus,santa letter,santa message,two christmases,two homes christmas,,,,,,,,,,,,,
create,Custom Santa Recording | Medical bravery Santa | bravery | Digital Keepsake,"The magic of Christmas comes alive when Santa knows your child by name. This heartwarming personalized message will be a highlight of their holiday.

HOW IT WORKS:
1. Purchase this listing
2. Fill out the personalization form with your child's details
3. We create a custom message from Santa using professional voice technology
4. Receive your audio file within 24-48 hours
5. Play it for your child on Christmas Eve, Christmas morning, or anytime!

WHAT YOU RECEIVE:
- One personalized audio message from Santa (MP3 format)
- Approximately 60-90 seconds of magical content
- Professional Santa voice recording
- Digital delivery - save and play forever!
- Can be played on any device

PERFECT FOR:
- Children who believe in Santa's magic
- Creating special Christmas Eve traditions
- Long-distance grandparents to send to grandchildren
- Families wanting to make Christmas extra special
- Keepsake memories to treasure for years

Please provide accurate information in the personalization form so Santa can create the most magical message possible. Digital delivery within 24-48 hours. Questions? Reach out anytime!",santa_message-santa_child_medical_bravery-0,9.99,999,digital,i_did,2020_2025,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,"Please provide: 1) Child's name, 2) Age, 3) 2-3 good things they did this year",1000,FALSE,TRUE,draft,brave child santa,brave kid santa,christmas gift,custom santa,hospital christmas,illness christmas,personalized santa,santa audio,santa letter,santa message,sick child christmas,surgery christmas,treatment christmas,,,,,,,,,,,,,
create,Personalized North Pole Message | anxious children | Santa Audio Gift,"Imagine your child's face lighting up when they hear Santa say their name! Create Christmas magic with a personalized message from the North Pole.

HOW IT WORKS:
1. Purchase this listing
2. Fill out the personalization form with your child's details
3. We create a custom message from Santa using professional voice technology
4. Receive your audio file within 24-48 hours
5. Play it for your child on Christmas Eve, Christmas morning, or anytime!

WHAT YOU RECEIVE:
- One personalized audio message from Santa (MP3 format)
- Approximately 60-90 seconds of magical content
- Professional Santa voice recording
- Digital delivery - save and play forever!
- Can be played on any device

PERFECT FOR:
- Children who believe in Santa's magic
- Creating special Christmas Eve traditions
- Long-distance grandparents to send to grandchildren
- Families wanting to make Christmas extra special
- Keepsake memories to treasure for years

Please provide accurate information in the personalization form so Santa can create the most magical message possible. Digital delivery within 24-48 hours. Questions? Reach out anytime!",santa_message-santa_child_anxiety_shy-0,9.99,999,digital,i_did,2020_2025,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,"Please provide: 1) Child's name, 2) Age, 3) 2-3 good things they did this year",1000,FALSE,TRUE,draft,anxiety christmas,calm santa,christmas gift,custom santa,encouraging santa,gentle santa,north pole message,personalized santa,santa audio,santa letter,santa message,shy child santa,soft santa message,,,,,,,,,,,,,
create,Custom Santa Recording | Bullying courage Santa | courage | Digital Keepsake,"Give your child a magical Christmas memory they'll treasure forever! This personalized audio message from Santa Claus is customized just for them.

HOW IT WORKS:
1. Purchase this listing
2. Fill out the personalization form with your child's details
3. We create a custom message from Santa using professional voice technology
4. Receive your audio file within 24-48 hours
5. Play it for your child on Christmas Eve, Christmas morning, or anytime!

WHAT YOU RECEIVE:
- One personalized audio message from Santa (MP3 format)
- Approximately 60-90 seconds of magical content
- Professional Santa voice recording
- Digital delivery - save and play forever!
- Can be played on any device

PERFECT FOR:
- Children who believe in Santa's magic
- Creating special Christmas Eve traditions
- Long-distance grandparents to send to grandchildren
- Families wanting to make Christmas extra special
- Keepsake memories to treasure for years

Please provide accurate information in the personalization form so Santa can create the most magical message possible. Digital delivery within 24-48 hours. Questions? Reach out anytime!",santa_message-santa_child_bullying_courage-0,9.99,999,digital,i_did,2020_2025,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,"Please provide: 1) Child's name, 2) Age, 3) 2-3 good things they did this year",1000,FALSE,TRUE,draft,brave child bullying,bullying support,christmas gift,courage child santa,custom santa,kindness matters,north pole message,personalized santa,santa audio,santa encouragement,santa letter,santa message,standing up bullying,,,,,,,,,,,,,
create,Custom Santa Letter Audio | Academic growth Santa | Personalized for improving students,"Make this Christmas truly special with a one-of-a-kind audio message from Santa himself. Personalized with your child's name, achievements, and more!

HOW IT WORKS:
1. Purchase this listing
2. Fill out the personalization form with your child's details
3. We create a custom message from Santa using professional voice technology
4. Receive your audio file within 24-48 hours
5. Play it for your child on Christmas Eve, Christmas morning, or anytime!

WHAT YOU RECEIVE:
- One personalized audio message from Santa (MP3 format)
- Approximately 60-90 seconds of magical content
- Professional Santa voice recording
- Digital delivery - save and play forever!
- Can be played on any device

PERFECT FOR:
- Children who believe in Santa's magic
- Creating special Christmas Eve traditions
- Long-distance grandparents to send to grandchildren
- Families wanting to make Christmas extra special
- Keepsake memories to treasure for years

Please provide accurate information in the personalization form so Santa can create the most magical message possible. Digital delivery within 24-48 hours. Questions? Reach out anytime!",santa_message-santa_child_academic_improvement-0,9.99,999,digital,i_did,2020_2025,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,"Please provide: 1) Child's name, 2) Age, 3) 2-3 good things they did this year",1000,FALSE,TRUE,draft,academic growth,christmas gift,custom santa,hard work school,north pole message,personalized santa,santa audio,santa claus,santa letter,santa message,school effort,student improvement,trying harder school,,,,,,,,,,,,,
create,Personalized North Pole Message | young athletes | Santa Audio Gift,"Imagine your child's face lighting up when they hear Santa say their name! Create Christmas magic with a personalized message from the North Pole.

HOW IT WORKS:
1. Purchase this listing
2. Fill out the personalization form with your child's details
3. We create a custom message from Santa using professional voice technology
4. Receive your audio file within 24-48 hours
5. Play it for your child on Christmas Eve, Christmas morning, or anytime!

WHAT YOU RECEIVE:
- One personalized audio message from Santa (MP3 format)
- Approximately 60-90 seconds of magical content
- Professional Santa voice recording
- Digital delivery - save and play forever!
- Can be played on any device

PERFECT FOR:
- Children who believe in Santa's magic
- Creating special Christmas Eve traditions
- Long-distance grandparents to send to grandchildren
- Families wanting to make Christmas extra special
- Keepsake memories to treasure for years

Please provide accurate information in the personalization form so Santa can create the most magical message possible. Digital delivery within 24-48 hours. Questions? Reach out anytime!",santa_message-santa_child_sports_effort-0,9.99,999,digital,i_did,2020_2025,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,"Please provide: 1) Child's name, 2) Age, 3) 2-3 good things they did this year",1000,FALSE,TRUE,draft,athlete child santa,athletic child,basketball christmas,christmas gift,custom santa,personalized santa,santa audio,santa message,soccer christmas,sports christmas,sports effort,sports encouragement,team sports santa,,,,,,,,,,,,,
create,Personalized Santa Video Message | Kindness acts Santa | Custom Audio for kind children,"The magic of Christmas comes alive when Santa knows your child by name. This heartwarming personalized message will be a highlight of their holiday.

HOW IT WORKS:
1. Purchase this listing
2. Fill out the personalization form with your child's details
3. We create a custom message from Santa using professional voice technology
4. Receive your audio file within 24-48 hours
5. Play it for your child on Christmas Eve, Christmas morning, or anytime!

WHAT YOU RECEIVE:
- One personalized audio message from Santa (MP3 format)
- Approximately 60-90 seconds of magical content
- Professional Santa voice recording
- Digital delivery - save and play forever!
- Can be played on any device

PERFECT FOR:
- Children who believe in Santa's magic
- Creating special Christmas Eve traditions
- Long-distance grandparents to send to grandchildren
- Families wanting to make Christmas extra special
- Keepsake memories to treasure for years

Please provide accurate information in the personalization form so Santa can create the most magical message possible. Digital delivery within 24-48 hours. Questions? Reach out anytime!",santa_message-santa_child_kindness_acts-0,9.99,999,digital,i_did,2020_2025,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,"Please provide: 1) Child's name, 2) Age, 3) 2-3 good things they did this year",1000,FALSE,TRUE,draft,christmas gift,custom santa,good deeds christmas,helpful child santa,kind child christmas,kindness santa,nice list,personalized santa,santa audio,santa letter,santa message,santa sees kindness,thoughtful child,,,,,,,,,,,,,
create,Personalized North Pole Message | twins | Santa Audio Gift,"Imagine your child's face lighting up when they hear Santa say their name! Create Christmas magic with a personalized message from the North Pole.

HOW IT WORKS:
1. Purchase this listing
2. Fill out the personalization form with your child's details
3. We create a custom message from Santa using professional voice technology
4. Receive your audio file within 24-48 hours
5. Play it for your child on Christmas Eve, Christmas morning, or anytime!

WHAT YOU RECEIVE:
- One personalized audio message from Santa (MP3 format)
- Approximately 60-90 seconds of magical content
- Professional Santa voice recording
- Digital delivery - save and play forever!
- Can be played on any device

PERFECT FOR:
- Children who believe in Santa's magic
- Creating special Christmas Eve traditions
- Long-distance grandparents to send to grandchildren
- Families wanting to make Christmas extra special
- Keepsake memories to treasure for years

Please provide accurate information in the personalization form so Santa can create the most magical message possible. Digital delivery within 24-48 hours. Questions? Reach out anytime!",santa_message-santa_twins_siblings-0,9.99,999,digital,i_did,2020_2025,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,"Please provide: 1) Child's name, 2) Age, 3) 2-3 good things they did this year",1000,FALSE,TRUE,draft,christmas gift,custom santa,personalized santa,santa audio,santa letter,santa message,santa message twins,santa twins,siblings christmas,twin gift christmas,twin personalized,twins christmas,two kids santa,,,,,,,,,,,,,
create,Custom Santa Recording | Siblings shared Santa | togetherness | Digital Keepsake,"Give your child a magical Christmas memory they'll treasure forever! This personalized audio message from Santa Claus is customized just for them.

HOW IT WORKS:
1. Purchase this listing
2. Fill out the personalization form with your child's details
3. We create a custom message from Santa using professional voice technology
4. Receive your audio file within 24-48 hours
5. Play it for your child on Christmas Eve, Christmas morning, or anytime!

WHAT YOU RECEIVE:
- One personalized audio message from Santa (MP3 format)
- Approximately 60-90 seconds of magical content
- Professional Santa voice recording
- Digital delivery - save and play forever!
- Can be played on any device

PERFECT FOR:
- Children who believe in Santa's magic
- Creating special Christmas Eve traditions
- Long-distance grandparents to send to grandchildren
- Families wanting to make Christmas extra special
- Keepsake memories to treasure for years

Please provide accurate information in the personalization form so Santa can create the most magical message possible. Digital delivery within 24-48 hours. Questions? Reach out anytime!",santa_message-santa_siblings_shared_message-0,9.99,999,digital,i_did,2020_2025,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,"Please provide: 1) Child's name, 2) Age, 3) 2-3 good things they did this year",1000,FALSE,TRUE,draft,children together,christmas gift,custom santa,family kids santa,kids together santa,north pole message,personalized santa,santa audio,santa letter,santa message,santa siblings,sibling gift,siblings christmas,,,,,,,,,,,,,
create,Custom Santa Recording | Grandchild Santa | love | Digital Keepsake,"The magic of Christmas comes alive when Santa knows your child by name. This heartwarming personalized message will be a highlight of their holiday.

HOW IT WORKS:
1. Purchase this listing
2. Fill out the personalization form with your child's details
3. We create a custom message from Santa using professional voice technology
4. Receive your audio file within 24-48 hours
5. Play it for your child on Christmas Eve, Christmas morning, or anytime!

WHAT YOU RECEIVE:
- One personalized audio message from Santa (MP3 format)
- Approximately 60-90 seconds of magical content
- Professional Santa voice recording
- Digital delivery - save and play forever!
- Can be played on any device

PERFECT FOR:
- Children who believe in Santa's magic
- Creating special Christmas Eve traditions
- Long-distance grandparents to send to grandchildren
- Families wanting to make Christmas extra special
- Keepsake memories to treasure for years

Please provide accurate information in the personalization form so Santa can create the most magical message possible. Digital delivery within 24-48 hours. Questions? Reach out anytime!",santa_message-santa_for_grandchild-0,9.99,999,digital,i_did,2020_2025,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,"Please provide: 1) Child's name, 2) Age, 3) 2-3 good things they did this year",1000,FALSE,TRUE,draft,christmas gift,custom santa,grandchild christmas,grandma santa gift,grandpa christmas,grandparent gift,grandparent love,north pole message,personalized santa,santa audio,santa claus,santa letter,santa message,,,,,,,,,,,,,
create,Custom Santa Letter Audio | Pet mention Santa | Personalized for pet families,"Make this Christmas truly special with a one-of-a-kind audio message from Santa himself. Personalized with your child's name, achievements, and more!

HOW IT WORKS:
1. Purchase this listing
2. Fill out the personalization form with your child's details
3. We create a custom message from Santa using professional voice technology
4. Receive your audio file within 24-48 hours
5. Play it for your child on Christmas Eve, Christmas morning, or anytime!

WHAT YOU RECEIVE:
- One personalized audio message from Santa (MP3 format)
- Approximately 60-90 seconds of magical content
- Professional Santa voice recording
- Digital delivery - save and play forever!
- Can be played on any device

PERFECT FOR:
- Children who believe in Santa's magic
- Creating special Christmas Eve traditions
- Long-distance grandparents to send to grandchildren
- Families wanting to make Christmas extra special
- Keepsake memories to treasure for years

Please provide accurate information in the personalization form so Santa can create the most magical message possible. Digital delivery within 24-48 hours. Questions? Reach out anytime!",santa_message-santa_mentions_pet-0,9.99,999,digital,i_did,2020_2025,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,"Please provide: 1) Child's name, 2) Age, 3) 2-3 good things they did this year",1000,FALSE,TRUE,draft,cat christmas,christmas gift,custom santa,dog christmas,family pet christmas,personalized santa,pet christmas,santa audio,santa knows pet,santa mentions cat,santa mentions dog,santa message,santa pet message,,,,,,,,,,,,,
